gene_id,SRR6819016,SRR6819017,SRR6819018,SRR6819020,SRR6819021,SRR6819022
FUN_008093,0,4,0,0,0,0
FUN_009233,0,0,0,0,0,0
FUN_009666,0,0,0,0,0,0
FUN_010433,0,0,0,0,0,0
FUN_010587,0,0,0,0,0,0
FUN_010756,0,0,0,0,0,0
FUN_011252,0,0,0,0,0,0
FUN_011523,0,0,0,0,0,0
FUN_011546,0,0,0,0,0,0
FUN_011689,0,0,0,0,0,0
FUN_011878,0,0,0,0,0,0
FUN_012691,0,0,2,0,0,0
FUN_013269,0,0,0,0,0,0
FUN_013795,0,0,0,0,0,0
FUN_013860,0,0,0,0,0,0
FUN_014000,0,0,0,0,0,0
FUN_014148,0,0,0,0,0,0
FUN_015598,0,0,0,0,0,0
FUN_016968,0,0,0,0,0,0
FUN_017851,0,0,2,0,0,0
FUN_000103,0,0,0,0,0,0
FUN_000349,0,0,0,0,0,0
FUN_000195,0,1,0,0,0,0
FUN_001250,0,0,0,0,3,0
FUN_001791,0,0,0,0,0,0
FUN_003752,0,0,0,0,0,0
FUN_003875,0,0,0,0,0,0
FUN_004887,0,0,0,0,0,0
FUN_006035,0,0,0,0,0,0
FUN_010844,0,0,0,0,0,0
FUN_011491,0,0,0,0,0,0
FUN_012198,0,0,0,0,0,0
FUN_013910,0,0,0,0,0,0
FUN_014091,0,0,0,0,1,0
FUN_014136,0,0,0,0,0,0
FUN_014267,0,0,0,0,0,0
FUN_014283,0,0,6,2,5,2
FUN_014471,0,0,0,0,0,0
FUN_015497,0,0,0,0,0,0
FUN_015907,0,0,3,0,9,4
FUN_016502,0,3,9,0,0,6
FUN_018017,0,0,0,0,0,0
FUN_018028,0,0,0,1,0,0
FUN_018345,0,0,0,0,0,0
FUN_018532,0,0,0,0,0,0
FUN_018887,0,0,0,0,0,0
FUN_019151,0,0,0,0,0,0
FUN_020930,0,0,0,0,0,0
FUN_021057,0,0,3,0,1,2
FUN_021161,0,0,0,0,0,0
FUN_021563,0,0,9,6,5,5
FUN_022507,0,0,0,0,2,0
FUN_022669,0,0,0,0,0,0
FUN_022927,0,0,0,0,0,0
FUN_023017,0,0,0,0,0,0
FUN_023038,0,0,0,0,0,0
FUN_023283,0,0,0,0,0,0
FUN_023298,0,0,0,0,3,0
FUN_023398,0,0,0,0,0,0
FUN_023698,0,0,0,0,0,0
FUN_023764,0,0,1,0,0,0
FUN_023816,0,0,0,0,0,0
FUN_023828,0,0,0,0,0,0
FUN_023867,0,0,0,0,0,0
FUN_023871,0,0,0,0,0,0
FUN_023941,0,0,0,0,0,0
FUN_024760,0,0,0,0,0,0
FUN_024820,0,2,3,0,1,1
FUN_026581,0,7,14,13,23,3
FUN_028250,0,0,12,7,38,21
FUN_028299,0,0,0,0,0,0
FUN_028336,0,0,0,0,0,0
FUN_028588,0,0,0,0,0,0
FUN_028623,0,0,2,3,3,2
FUN_030251,0,0,10789,6,6659,4741
FUN_028755,0,3,24,10,26,33
FUN_028765,0,0,5,0,10,16
FUN_028774,0,0,10,0,10,19
FUN_030260,0,0,558,12651,2092,1538
FUN_030261,0,0,1074,7974,2852,1534
FUN_030262,0,0,277,281,527,330
FUN_030263,0,0,320,0,57,6
FUN_030264,0,0,3359,14,4149,2187
FUN_030265,0,0,3091,18,3794,1950
FUN_030266,0,0,683,0,136,18
FUN_029086,0,0,16,0,3,0
FUN_029421,0,0,0,0,0,0
FUN_029465,0,0,0,0,0,0
FUN_012633,0,0,0,0,0,0
FUN_013601,0,0,0,0,0,0
FUN_019162,0,0,0,0,0,0
FUN_020086,0,0,0,0,0,0
FUN_000544,0,0,4,2,2,0
FUN_008333,0,11,17,4,7,10
FUN_008536,0,0,0,0,0,0
FUN_008723,0,0,0,0,0,0
FUN_009542,0,0,0,0,0,0
FUN_021061,0,0,38,109,100,124
FUN_000451,0,0,0,0,0,0
FUN_000146,0,0,0,0,0,0
FUN_002414,0,0,3,3,0,0
FUN_002893,0,2,0,0,0,0
FUN_009307,0,0,9,0,0,5
FUN_009797,0,0,0,0,0,0
FUN_000301,0,0,0,0,0,0
FUN_000539,0,0,0,0,0,0
FUN_000600,0,0,0,0,1,0
FUN_000229,0,0,4,0,6,0
FUN_009900,0,9,14,12,7,0
FUN_014794,0,5,3,8,7,2
FUN_018748,0,0,0,0,5,0
FUN_019942,0,0,0,0,0,0
FUN_000490,0,0,0,0,0,0
FUN_000587,0,0,0,0,0,0
FUN_001243,0,0,0,0,0,0
FUN_002448,0,0,0,0,0,0
FUN_006398,0,0,0,0,0,0
FUN_007770,0,0,0,0,0,0
FUN_008583,0,0,0,0,0,0
FUN_008964,0,0,0,0,1,0
FUN_011580,0,0,0,0,0,0
FUN_012175,0,0,0,0,0,0
FUN_012675,0,0,0,0,2,1
FUN_012742,0,0,4,0,0,0
FUN_013766,0,0,0,0,0,0
FUN_014034,0,0,0,0,0,0
FUN_014064,0,0,0,0,0,0
FUN_015029,0,0,0,0,0,0
FUN_015122,0,0,0,0,0,0
FUN_017993,0,0,0,0,0,0
FUN_018499,0,0,0,0,0,0
FUN_018621,0,0,0,0,0,0
FUN_018769,0,0,0,0,0,0
FUN_018793,0,0,0,0,0,0
FUN_018830,0,2,0,0,0,0
FUN_018844,0,0,0,0,0,0
FUN_018943,0,0,0,0,0,0
FUN_019175,0,0,0,0,0,0
FUN_019233,0,0,0,0,0,0
FUN_019400,0,0,0,0,0,0
FUN_019549,0,0,0,0,0,0
FUN_019576,0,0,0,0,0,0
FUN_019627,0,0,0,0,0,0
FUN_019663,0,0,0,0,0,0
FUN_019873,0,0,0,5,1,0
FUN_020584,0,0,2,0,0,2
FUN_001083,0,0,0,0,0,0
FUN_001577,0,0,0,0,0,0
FUN_002430,0,0,0,0,0,0
FUN_003085,0,0,0,0,0,0
FUN_005115,0,0,0,1,3,1
FUN_005171,0,2,0,0,0,3
FUN_007141,0,0,0,0,0,0
FUN_007246,0,0,0,0,0,0
FUN_008052,0,0,0,0,0,0
FUN_008178,0,0,0,0,0,0
FUN_009441,0,0,0,0,0,4
FUN_011551,0,0,0,0,0,0
FUN_011760,0,0,4,0,1,0
FUN_012263,0,0,0,0,0,0
FUN_015829,0,0,0,0,0,0
FUN_015884,0,0,0,0,0,0
FUN_017113,0,0,0,0,0,0
FUN_017520,0,0,0,0,0,0
FUN_018096,0,0,0,0,0,0
FUN_018151,0,0,0,0,0,0
FUN_018290,0,0,2,0,0,8
FUN_018623,0,0,0,0,0,0
FUN_018979,0,0,0,0,0,0
FUN_020330,0,0,0,0,0,0
FUN_020360,0,0,0,0,0,0
FUN_020402,0,0,0,0,0,0
FUN_020427,0,0,0,0,0,0
FUN_020456,0,0,0,0,0,0
FUN_020648,0,0,0,0,0,0
FUN_000559,0,0,0,0,0,0
FUN_000740,0,1,3,3,2,1
FUN_003595,0,0,0,0,0,0
FUN_003959,0,0,0,0,0,0
FUN_004052,0,0,0,0,0,0
FUN_006299,0,0,0,0,0,0
FUN_006754,0,0,0,0,0,0
FUN_006922,0,0,0,0,0,0
FUN_008558,0,0,19,39,43,36
FUN_008652,0,0,0,0,0,0
FUN_009283,0,0,0,0,0,0
FUN_009543,0,0,2,0,0,0
FUN_009881,0,0,0,0,0,0
FUN_010197,0,0,0,0,0,0
FUN_010365,0,0,0,0,0,0
FUN_010586,0,0,0,0,0,0
FUN_011142,0,0,0,0,0,0
FUN_011224,0,0,0,0,0,0
FUN_012476,0,0,0,0,0,0
FUN_013020,0,0,0,0,0,0
FUN_013315,0,2,4,3,0,2
FUN_013525,0,0,0,0,0,0
FUN_013582,0,0,0,0,0,0
FUN_013594,0,0,0,0,0,0
FUN_013764,0,0,0,0,0,0
FUN_013847,0,0,0,0,0,0
FUN_014114,0,0,0,0,0,0
FUN_014163,0,0,0,0,0,0
FUN_014966,0,0,0,0,0,0
FUN_014999,0,0,0,0,0,0
FUN_015020,0,0,0,0,0,0
FUN_015039,0,0,0,0,0,0
FUN_020231,0,0,0,0,0,0
FUN_020528,0,0,0,0,0,0
FUN_000495,0,2,3,0,0,1
FUN_000608,0,0,0,3,0,0
FUN_001746,0,0,0,0,0,0
FUN_007289,0,0,0,0,0,0
FUN_007385,0,0,0,0,0,0
FUN_008786,0,7,3,3,4,3
FUN_008835,0,2,5,0,0,0
FUN_008930,0,0,0,0,0,0
FUN_010550,0,0,0,0,0,0
FUN_011212,0,0,0,0,0,0
FUN_011319,0,0,0,0,0,0
FUN_011504,0,0,0,0,0,0
FUN_011739,0,0,0,0,0,0
FUN_011959,0,0,0,0,0,0
FUN_012157,0,2,3,8,4,1
FUN_012496,0,0,0,0,0,0
FUN_013743,0,0,0,0,2,0
FUN_014865,0,0,0,0,0,0
FUN_015074,0,0,0,0,0,0
FUN_015335,0,0,0,0,0,0
FUN_015478,0,0,0,0,0,0
FUN_016322,0,0,0,0,0,0
FUN_016483,0,0,0,0,3,1
FUN_016522,0,0,0,0,2,0
FUN_016947,0,0,0,0,0,0
FUN_017008,0,0,0,0,0,0
FUN_017056,0,0,0,0,0,0
FUN_017088,0,0,0,0,0,0
FUN_017122,0,0,0,0,2,2
FUN_017139,0,0,0,0,0,2
FUN_018364,0,0,0,0,0,0
FUN_018555,0,0,0,0,0,4
FUN_019128,0,0,0,0,0,0
FUN_019213,0,0,0,0,0,0
FUN_019802,0,0,0,0,0,0
FUN_020142,0,0,0,0,0,0
FUN_020237,0,0,0,0,0,0
FUN_000449,0,0,3,2,3,3
FUN_001664,0,0,0,0,0,0
FUN_007427,0,0,1,0,0,0
FUN_007534,0,2,0,0,0,0
FUN_007655,0,0,3,0,2,0
FUN_008069,0,0,0,0,0,0
FUN_008115,0,0,0,0,0,0
FUN_008190,0,0,0,0,0,0
FUN_008484,0,0,0,0,0,0
FUN_009157,0,0,0,0,0,0
FUN_009373,0,0,0,0,0,0
FUN_010632,0,0,0,0,0,0
FUN_012716,0,3,9,10,10,3
FUN_013765,0,0,0,0,0,0
FUN_014289,0,0,0,0,0,0
FUN_014407,0,4,4,2,0,2
FUN_015860,0,3,4,0,0,2
FUN_015910,0,4,5,0,0,0
FUN_015934,0,2,0,0,3,0
FUN_016892,0,0,0,0,0,0
FUN_017040,0,0,0,0,0,0
FUN_017055,0,0,0,0,0,0
FUN_018207,0,0,0,0,0,0
FUN_018489,0,0,0,0,0,0
FUN_018515,0,2,3,4,6,2
FUN_018660,0,0,0,0,0,0
FUN_018695,0,0,0,0,0,0
FUN_018758,0,0,0,0,0,0
FUN_018859,0,0,0,0,0,0
FUN_019074,0,0,0,0,0,0
FUN_019187,0,0,0,0,0,0
FUN_019328,0,0,0,0,0,0
FUN_019562,0,9,25,14,45,26
FUN_019642,0,0,0,0,0,0
FUN_020133,0,0,0,0,0,0
FUN_020235,0,0,0,0,0,0
FUN_020279,0,0,0,0,0,0
FUN_020332,0,0,0,0,0,0
FUN_020351,0,0,0,0,0,0
FUN_000488,0,0,0,0,0,0
FUN_000370,0,0,0,0,0,0
FUN_002939,0,0,0,0,0,0
FUN_029368,0,0,0,0,0,0
FUN_000753,0,0,0,0,0,0
FUN_001733,0,0,0,0,0,0
FUN_002393,0,0,0,0,0,0
FUN_002861,0,0,0,0,0,0
FUN_003291,0,0,3,0,1,3
FUN_005205,0,5,2,5,6,5
FUN_005265,0,0,0,1,0,1
FUN_005375,0,4,8,6,6,10
FUN_008898,0,0,0,0,0,2
FUN_009798,0,0,0,0,0,0
FUN_009971,0,0,0,0,0,0
FUN_010841,0,0,0,0,0,0
FUN_010932,0,0,0,0,2,3
FUN_011315,0,0,0,0,0,0
FUN_011745,0,0,0,0,0,0
FUN_011781,0,0,0,0,0,0
FUN_011917,0,0,0,0,0,0
FUN_012567,0,0,0,0,0,0
FUN_012828,0,0,0,0,0,0
FUN_013031,0,0,0,0,0,0
FUN_013881,0,0,0,0,0,0
FUN_014023,0,0,0,0,0,0
FUN_014863,0,0,0,0,0,0
FUN_015017,0,0,0,0,0,0
FUN_015049,0,0,0,0,0,0
FUN_015128,0,0,0,0,0,0
FUN_015229,0,0,0,3,0,0
FUN_016910,0,0,0,0,0,0
FUN_017150,0,0,0,0,0,0
FUN_017951,0,0,0,0,0,0
FUN_018527,0,0,0,0,0,0
FUN_018713,0,0,0,0,0,0
FUN_019673,0,0,0,0,0,0
FUN_019773,0,0,0,0,0,0
FUN_019979,0,0,0,0,0,0
FUN_020042,0,0,0,0,0,0
FUN_000397,0,0,0,0,0,2
FUN_000646,0,0,0,0,0,0
FUN_002364,0,0,0,0,0,0
FUN_008644,0,0,0,0,0,0
FUN_011417,0,0,0,0,0,0
FUN_012759,0,0,0,0,0,0
FUN_012856,0,0,0,0,0,0
FUN_012928,0,0,0,0,0,0
FUN_012965,0,0,0,0,0,0
FUN_013430,0,0,0,0,0,0
FUN_013486,0,10,0,0,6,0
FUN_014222,0,0,0,0,0,0
FUN_014423,0,0,0,0,0,0
FUN_014508,0,0,0,0,0,0
FUN_014772,0,0,0,0,0,0
FUN_015089,0,0,0,0,0,0
FUN_015445,0,0,0,0,0,0
FUN_016463,0,0,0,0,0,0
FUN_016492,0,0,0,0,0,0
FUN_016760,0,3,5,8,17,13
FUN_017037,0,0,0,0,0,0
FUN_017066,0,0,0,0,0,0
FUN_017081,0,0,2,0,0,0
FUN_017104,0,0,0,0,0,0
FUN_017555,0,0,0,0,0,0
FUN_017568,0,0,0,0,0,0
FUN_017626,0,0,0,0,0,0
FUN_019070,0,0,1,0,0,1
FUN_019239,0,0,0,0,0,0
FUN_019257,0,0,0,0,0,0
FUN_019353,0,0,0,0,0,0
FUN_000372,0,0,0,0,0,0
FUN_000314,0,0,0,0,0,0
FUN_001175,0,0,0,0,0,0
FUN_003515,0,0,0,0,0,0
FUN_003552,0,0,0,0,0,0
FUN_006859,0,0,3,3,0,0
FUN_008326,0,0,0,0,0,0
FUN_008598,0,4,6,3,0,5
FUN_008878,0,0,0,0,0,0
FUN_010633,0,0,0,0,0,0
FUN_011824,0,0,0,0,0,0
FUN_011863,0,0,0,0,0,0
FUN_012125,0,0,0,0,0,0
FUN_012597,0,0,0,0,0,0
FUN_013160,0,0,0,0,0,0
FUN_013846,0,0,0,0,0,0
FUN_013987,0,0,0,0,0,0
FUN_014041,0,0,0,0,0,0
FUN_014068,0,0,0,0,0,0
FUN_014132,0,0,0,0,0,0
FUN_014179,0,0,0,0,0,0
FUN_015617,0,5,0,2,0,0
FUN_016294,0,0,2,0,0,1
FUN_016337,0,0,0,0,0,0
FUN_016788,0,0,0,0,0,0
FUN_016833,0,0,0,0,2,0
FUN_016950,0,0,0,0,0,0
FUN_017046,0,0,0,0,0,0
FUN_017445,0,2,1,2,1,2
FUN_017958,0,0,0,0,0,0
FUN_018184,0,0,0,0,0,0
FUN_018440,0,0,3,0,0,0
FUN_018530,0,0,0,0,0,0
FUN_019077,0,0,0,0,0,0
FUN_019134,0,0,0,0,0,0
FUN_019937,0,0,0,0,0,0
FUN_019967,0,0,0,0,0,0
FUN_000363,0,0,0,0,0,0
FUN_000025,0,0,0,0,0,0
FUN_000583,0,0,0,0,0,0
FUN_000260,0,4,5,0,5,6
FUN_004619,0,5,0,3,0,3
FUN_010641,0,9,7,0,0,6
FUN_010839,0,0,0,0,1,4
FUN_011237,0,0,2,0,0,4
FUN_011407,0,0,5,0,0,0
FUN_000419,0,0,0,0,0,0
FUN_000817,0,0,0,0,0,0
FUN_001070,0,0,0,0,0,0
FUN_001197,0,0,0,0,0,0
FUN_001322,0,1,0,0,1,1
FUN_001637,0,0,0,0,0,0
FUN_001769,0,0,0,0,0,0
FUN_002116,0,0,0,0,0,0
FUN_007970,0,0,0,0,0,0
FUN_008744,0,0,0,0,0,0
FUN_011370,0,0,0,0,0,0
FUN_012832,0,0,0,0,0,0
FUN_013152,0,0,0,0,0,0
FUN_018343,0,0,0,10,6,3
FUN_019672,0,1,5,1,4,2
FUN_000127,0,0,0,3,2,0
FUN_000344,0,0,0,0,0,0
FUN_002720,0,0,0,0,0,0
FUN_003192,0,0,0,0,0,0
FUN_003474,0,0,1,0,0,1
FUN_003704,0,0,0,0,0,0
FUN_004755,0,0,0,0,0,0
FUN_005979,0,0,0,0,0,0
FUN_008114,0,0,0,0,0,0
FUN_010855,0,0,0,0,0,0
FUN_010998,0,0,0,0,0,0
FUN_011072,0,0,0,0,0,0
FUN_011520,0,0,0,2,0,0
FUN_011571,0,0,0,0,0,0
FUN_012219,0,0,0,0,3,0
FUN_012314,0,0,0,0,0,0
FUN_012771,0,0,0,0,0,0
FUN_012818,0,0,0,0,0,0
FUN_012908,0,0,0,0,0,0
FUN_013815,0,0,0,0,1,0
FUN_015205,0,0,0,0,0,0
FUN_015371,0,0,0,0,0,0
FUN_015550,0,0,0,0,0,0
FUN_017168,0,0,0,0,0,0
FUN_017220,0,0,0,0,0,0
FUN_017303,0,0,0,0,0,0
FUN_018417,0,0,3,2,3,0
FUN_018663,0,0,0,0,0,0
FUN_018668,0,0,0,0,1,0
FUN_018900,0,0,0,0,0,0
FUN_018906,0,0,0,0,0,0
FUN_018913,0,0,0,0,0,0
FUN_018953,0,0,0,0,0,0
FUN_019016,0,0,0,0,0,0
FUN_019076,0,0,0,0,0,0
FUN_019168,0,0,0,0,0,0
FUN_019214,0,0,0,0,0,0
FUN_019337,0,0,0,0,0,0
FUN_019398,0,0,0,0,0,0
FUN_019436,0,0,0,0,0,0
FUN_019465,0,0,0,0,0,0
FUN_019532,0,0,0,0,0,0
FUN_019566,0,0,0,0,0,0
FUN_019595,0,0,0,0,0,0
FUN_019704,0,0,0,0,0,0
FUN_019767,0,0,0,0,0,0
FUN_019814,0,0,0,0,0,0
FUN_019895,0,0,0,0,0,0
FUN_019961,0,0,0,0,0,0
FUN_019965,0,0,0,0,0,0
FUN_019985,0,0,0,0,0,0
FUN_020009,0,0,0,0,0,0
FUN_000233,0,0,0,0,0,0
FUN_001205,0,0,0,0,0,0
FUN_002683,0,0,0,0,0,0
FUN_003649,0,0,0,0,0,1
FUN_004797,0,0,2,0,4,2
FUN_005385,0,0,0,0,0,0
FUN_005713,0,0,0,0,0,0
FUN_006309,0,0,0,0,0,0
FUN_006735,0,0,0,0,0,0
FUN_007163,0,0,0,0,0,0
FUN_009093,0,0,0,0,0,0
FUN_009844,0,0,0,0,0,0
FUN_010583,0,0,0,0,0,0
FUN_011292,0,0,0,0,0,0
FUN_011333,0,0,0,0,0,0
FUN_011353,0,0,0,0,0,0
FUN_011695,0,0,2,0,0,0
FUN_011788,0,0,2,9,0,2
FUN_012292,0,0,0,0,0,0
FUN_012586,0,0,0,0,0,0
FUN_013478,0,0,0,0,0,0
FUN_013962,0,0,0,0,0,0
FUN_014067,0,0,0,0,0,0
FUN_014774,0,0,0,0,0,0
FUN_015861,0,0,0,0,2,0
FUN_016125,0,0,0,0,0,0
FUN_017181,0,0,0,0,0,0
FUN_017221,0,0,0,0,0,0
FUN_017245,0,0,0,0,0,0
FUN_017388,0,0,0,0,0,0
FUN_017580,0,0,0,0,0,0
FUN_017676,0,0,0,0,0,0
FUN_017888,0,0,0,0,0,0
FUN_017959,0,0,0,0,0,0
FUN_018044,0,0,0,0,0,0
FUN_018109,0,0,0,0,0,0
FUN_018196,0,0,0,0,0,0
FUN_018231,0,4,0,0,0,0
FUN_018683,0,0,0,0,0,0
FUN_018951,0,0,0,2,0,0
FUN_000136,0,0,0,0,0,0
FUN_002889,0,0,0,0,0,0
FUN_007165,0,0,0,0,0,0
FUN_008557,0,0,0,0,0,0
FUN_009300,0,0,0,0,0,0
FUN_009434,0,0,0,0,0,0
FUN_009590,0,0,0,0,0,0
FUN_009899,0,0,0,0,0,0
FUN_009951,0,0,0,0,0,0
FUN_013408,0,0,0,0,0,0
FUN_014339,0,0,0,0,0,0
FUN_014521,0,0,0,0,0,0
FUN_014608,0,0,0,0,0,0
FUN_015578,0,0,0,0,0,0
FUN_017258,0,0,0,0,0,0
FUN_000506,0,0,0,0,0,0
FUN_000316,0,0,0,0,0,0
FUN_002417,0,0,1,0,1,2
FUN_002477,0,0,0,0,0,0
FUN_003628,0,0,0,0,0,0
FUN_003857,0,0,0,0,0,0
FUN_005326,0,0,0,0,0,0
FUN_005744,0,0,0,0,0,0
FUN_005858,0,0,0,0,0,0
FUN_006598,0,0,0,0,0,0
FUN_007035,0,2,3,5,3,2
FUN_007061,0,0,0,0,1,0
FUN_008718,0,0,0,0,0,0
FUN_008836,0,0,0,0,0,0
FUN_008910,0,0,0,0,0,0
FUN_009144,0,0,0,0,0,0
FUN_009678,0,0,0,0,0,0
FUN_010128,0,0,0,0,0,0
FUN_010763,0,0,0,1,0,0
FUN_010800,0,0,0,1,0,2
FUN_010909,0,0,0,0,0,0
FUN_014577,0,0,0,0,0,0
FUN_014782,0,0,0,0,0,0
FUN_015185,0,0,0,0,0,0
FUN_018354,0,0,0,0,0,0
FUN_018374,0,0,0,0,0,0
FUN_003445,0,0,0,5,0,6
FUN_003641,0,0,0,0,0,0
FUN_019349,0,0,0,0,0,0
FUN_001931,0,0,0,0,0,0
FUN_002718,0,0,0,0,0,0
FUN_002763,0,0,0,0,0,0
FUN_002993,0,0,0,0,0,0
FUN_009558,0,0,0,0,0,0
FUN_009853,0,0,0,0,0,0
FUN_010614,0,0,0,0,0,0
FUN_011611,0,0,0,0,0,0
FUN_012600,0,1,0,0,0,0
FUN_012940,0,0,0,0,0,0
FUN_013327,0,0,0,0,0,0
FUN_013600,0,0,0,0,0,0
FUN_013823,0,0,0,0,0,0
FUN_014088,0,0,0,0,0,0
FUN_016593,0,0,0,0,2,1
FUN_017048,0,0,0,0,0,0
FUN_017383,0,0,0,0,0,0
FUN_017909,0,0,0,0,0,0
FUN_017964,0,0,0,0,0,0
FUN_018119,0,0,0,0,0,0
FUN_018200,0,0,0,0,0,0
FUN_018285,0,0,0,0,0,0
FUN_018611,0,0,0,0,0,0
FUN_019277,0,0,0,0,0,0
FUN_019572,0,2,0,0,0,0
FUN_019593,0,0,0,0,0,0
FUN_019652,0,0,7,0,0,2
FUN_019696,0,0,0,0,0,0
FUN_019746,0,0,0,0,0,0
FUN_019760,0,0,0,0,0,0
FUN_019964,0,0,0,0,0,0
FUN_019993,0,0,0,0,0,0
FUN_020003,0,0,0,0,0,0
FUN_020076,0,0,11,3,10,17
FUN_020261,0,0,0,0,0,0
FUN_020803,0,0,0,0,0,1
FUN_021777,0,0,0,0,0,0
FUN_022010,0,0,0,0,0,0
FUN_022077,0,0,0,0,0,0
FUN_022094,0,0,0,0,1,0
FUN_022951,0,0,0,0,0,0
FUN_022958,0,0,0,0,0,0
FUN_023345,0,0,0,0,0,0
FUN_023424,0,0,0,0,0,0
FUN_023449,0,0,0,0,0,0
FUN_023562,0,0,0,0,0,0
FUN_023847,0,0,0,0,0,0
FUN_024091,0,0,0,0,0,0
FUN_024313,0,0,0,0,0,0
FUN_024345,0,0,0,0,0,0
FUN_024421,0,0,0,0,10,6
FUN_024478,0,0,0,0,0,0
FUN_024522,0,0,0,0,0,0
FUN_024539,0,0,0,0,0,0
FUN_024609,0,0,1,0,0,0
FUN_024730,0,0,0,0,0,0
FUN_024754,0,0,0,0,0,0
FUN_025018,0,0,6,0,0,5
FUN_025069,0,0,0,0,0,3
FUN_025148,0,0,0,0,0,0
FUN_025234,0,0,0,0,0,0
FUN_025254,0,5,0,0,0,4
FUN_025275,0,0,0,0,0,0
FUN_025378,0,0,0,0,0,0
FUN_025535,0,0,0,0,0,0
FUN_025684,0,0,9,3,7,4
FUN_025722,0,0,0,0,0,0
FUN_025936,0,0,0,0,3,2
FUN_025994,0,0,0,0,0,0
FUN_026025,0,5,0,0,0,11
FUN_026235,0,0,1,2,0,4
FUN_026240,0,0,0,0,0,0
FUN_026250,0,0,0,0,0,0
FUN_026281,0,0,0,0,0,0
FUN_026296,0,0,0,0,0,0
FUN_026308,0,0,0,0,0,0
FUN_026438,0,0,0,0,0,1
FUN_026749,0,0,0,0,0,0
FUN_026850,0,0,0,0,0,0
FUN_026856,0,0,0,0,0,0
FUN_027951,0,0,0,0,0,0
FUN_028189,0,0,0,0,0,0
FUN_028277,0,0,0,0,0,0
FUN_028286,0,0,0,0,0,0
FUN_028366,0,0,0,0,0,0
FUN_028440,0,0,0,0,0,0
FUN_028453,0,0,0,0,0,3
FUN_028472,0,0,0,0,0,0
FUN_028492,0,0,0,0,0,0
FUN_028601,0,0,0,0,0,0
FUN_028672,0,0,0,0,0,0
FUN_028696,0,0,0,0,0,0
FUN_028699,0,0,0,0,0,0
FUN_028739,0,0,0,0,0,1
FUN_028756,0,0,0,0,0,0
FUN_028783,0,0,0,0,0,0
FUN_028793,0,0,0,1,0,0
FUN_028825,0,0,0,0,0,0
FUN_028853,0,0,0,0,3,5
FUN_028871,0,0,0,0,0,0
FUN_028915,0,0,0,0,0,0
FUN_028935,0,0,0,0,0,0
FUN_028948,0,0,0,0,0,0
FUN_028963,0,0,2,0,2,5
FUN_028982,0,2,7,0,5,1
FUN_029265,0,0,0,0,0,0
FUN_029326,0,0,0,0,0,0
FUN_029359,0,0,0,0,0,0
FUN_029370,0,0,0,0,0,0
FUN_029410,0,0,0,0,0,0
FUN_029412,0,0,0,0,0,0
FUN_029415,0,0,0,0,0,0
FUN_029417,0,0,0,0,0,0
FUN_029425,0,2,4,0,7,2
FUN_029431,0,0,0,0,0,0
FUN_029437,0,0,0,0,0,0
FUN_029440,0,0,0,0,0,0
FUN_029447,0,0,0,0,0,0
FUN_029457,0,0,0,0,0,0
FUN_029470,0,0,0,0,0,0
FUN_003090,0,2,2,0,2,6
FUN_004713,0,0,0,0,0,0
FUN_006417,0,4,3,6,4,6
FUN_006814,0,0,0,0,0,0
FUN_013857,0,3,7,2,8,4
FUN_015311,0,0,3,0,0,0
FUN_018060,0,0,0,0,0,0
FUN_000759,0,0,2,0,4,5
FUN_001211,0,0,0,0,0,0
FUN_005431,0,0,0,0,0,0
FUN_009830,0,0,0,0,0,0
FUN_010485,0,0,1,0,0,0
FUN_013635,0,0,3,2,4,0
FUN_013786,0,0,0,0,0,0
FUN_013974,0,0,0,2,0,0
FUN_014013,0,0,0,0,0,0
FUN_014076,0,0,0,0,0,0
FUN_014153,0,0,0,0,0,0
FUN_014258,0,0,0,0,0,0
FUN_014370,0,0,0,0,0,0
FUN_014838,0,0,0,0,0,0
FUN_015971,0,0,0,0,0,0
FUN_017204,0,0,0,0,0,0
FUN_018080,0,0,0,0,0,0
FUN_018765,0,0,0,0,0,0
FUN_018997,0,0,1,0,0,0
FUN_000232,0,0,0,0,0,0
FUN_001713,0,0,0,0,0,0
FUN_002031,0,0,0,0,0,0
FUN_002641,0,0,0,0,0,0
FUN_002725,0,0,0,0,0,0
FUN_003788,0,0,0,0,0,0
FUN_006001,0,0,0,0,0,0
FUN_006702,0,0,0,0,0,0
FUN_008904,0,0,0,0,0,0
FUN_009766,0,0,0,0,0,0
FUN_012107,0,0,0,0,0,0
FUN_013026,0,0,0,0,0,0
FUN_013278,0,0,0,0,0,0
FUN_013285,0,0,0,0,0,0
FUN_014899,0,0,0,0,0,0
FUN_017091,0,0,0,0,0,3
FUN_017894,0,3,7,3,8,8
FUN_017915,0,0,0,0,3,3
FUN_018537,0,0,0,0,0,0
FUN_018967,0,0,0,0,0,0
FUN_019191,0,0,0,0,0,0
FUN_019216,0,0,0,0,0,0
FUN_000062,0,0,0,0,0,0
FUN_001229,0,0,0,0,0,0
FUN_006000,0,0,0,0,0,0
FUN_009165,0,0,0,0,0,0
FUN_012377,0,0,0,0,0,0
FUN_012972,0,0,20,7,30,22
FUN_013059,0,0,0,0,0,0
FUN_013681,0,0,0,0,0,0
FUN_013727,0,0,0,0,0,0
FUN_016421,0,0,0,0,0,0
FUN_016707,0,0,0,0,0,0
FUN_016780,0,0,2,1,1,2
